date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-05-11,7729,2026051105010058,HRL,57,21,10,700.00,"7,000.00"
2026-05-11,7730,2026051105010057,HRL,57,49,11,700.00,"7,700.00"
2026-05-11,7731,2026051105010056,HRL,57,44,10,700.00,"7,000.00"
2026-05-11,7732,2026051105010067,HRL,57,39,100,700.00,"70,000.00"
2026-05-11,7733,2026051105010066,HRL,57,28,50,700.00,"35,000.00"
2026-05-11,7734,2026051105010065,HRL,57,50,300,700.00,"210,000.00"
2026-05-11,7735,2026051105010064,HRL,57,28,10,700.00,"7,000.00"
2026-05-11,7736,2026051105010063,HRL,57,46,32,700.00,"22,400.00"
2026-05-11,7737,2026051105010062,HRL,57,58,10,700.00,"7,000.00"
2026-05-11,7738,2026051105010073,HRL,57,19,200,700.00,"140,000.00"
2026-05-11,7739,2026051105010072,HRL,57,35,21,700.00,"14,700.00"
2026-05-11,7740,2026051105010071,HRL,57,58,21,700.00,"14,700.00"
2026-05-11,7741,2026051105010070,HRL,57,4,250,700.00,"175,000.00"
2026-05-11,7742,2026051105010069,HRL,57,58,10,700.00,"7,000.00"
2026-05-11,7743,2026051105010068,HRL,57,45,100,700.00,"70,000.00"
2026-05-11,7744,2026051105010079,HRL,57,58,10,700.00,"7,000.00"
2026-05-11,7745,2026051105010078,HRL,57,49,200,700.00,"140,000.00"
2026-05-11,7746,2026051105010077,HRL,57,4,10,700.00,"7,000.00"
2026-05-11,7747,2026051105010076,HRL,57,66,100,700.00,"70,000.00"
2026-05-11,7748,2026051105010075,HRL,57,40,259,700.00,"181,300.00"
2026-05-11,7749,2026051105010074,HRL,57,42,370,700.00,"259,000.00"
2026-05-11,7750,2026051105010148,IHL,37,59,50,392.00,"19,600.00"
2026-05-11,7751,2026051105010170,ILI,52,58,12,438.70,"5,264.40"
2026-05-11,7752,2026051105010161,ILI,52,58,12,438.70,"5,264.40"
2026-05-11,7753,2026051105009935,ILI,42,28,2,438.00,876.00
2026-05-11,7754,2026051105009771,ILI,52,57,12,438.70,"5,264.40"
2026-05-11,7755,2026051105010130,KDBY,19,58,200,11.30,"2,260.00"
2026-05-11,7756,2026051105010034,KDBY,19,58,100,11.30,"1,130.00"
2026-05-11,7757,2026051105009748,KEF,21,58,"1,200",10.61,"12,732.00"
2026-05-11,7758,2026051105009987,MAKAR,65,58,500,493.10,"246,550.00"
2026-05-11,7759,2026051105009750,MAKAR,83,39,100,493.00,"49,300.00"
2026-05-11,7760,2026051105010132,MANDU,35,58,10,813.20,"8,132.00"
2026-05-11,7761,2026051105010124,MBJC,62,39,10,283.70,"2,837.00"
2026-05-11,7762,2026051105010027,MBJC,58,44,50,283.60,"14,180.00"
2026-05-11,7763,2026051105009936,MBJC,6,58,10,283.40,"2,834.00"
2026-05-11,7764,2026051105009929,MBJC,6,49,10,283.40,"2,834.00"
2026-05-11,7765,2026051105009720,MBJC,34,49,10,283.00,"2,830.00"
2026-05-11,7766,2026051105009719,MBJC,50,49,400,283.00,"113,200.00"
2026-05-11,7767,2026051105009718,MBJC,16,49,100,283.00,"28,300.00"
2026-05-11,7768,2026051105009921,MBJC,6,26,40,283.40,"11,336.00"
2026-05-11,7769,2026051105009798,MBJC,58,58,10,283.20,"2,832.00"
2026-05-11,7770,2026051105009795,MBJC,58,49,10,283.20,"2,832.00"
2026-05-11,7771,2026051105009790,MBJC,76,26,40,283.10,"11,324.00"
2026-05-11,7772,2026051105009744,MBJC,38,41,50,283.00,"14,150.00"
2026-05-11,7773,2026051105009721,MBJC,38,49,288,283.00,"81,504.00"
2026-05-11,7774,2026051105010092,MCHL,58,38,50,323.90,"16,195.00"
2026-05-11,7775,2026051105010019,MCHL,4,34,335,323.00,"108,205.00"
2026-05-11,7776,2026051105009953,MCHL,4,34,335,323.00,"108,205.00"
2026-05-11,7777,2026051105009952,MCHL,4,42,30,323.00,"9,690.00"
2026-05-11,7778,2026051105009948,MCHL,58,42,10,323.00,"3,230.00"
2026-05-11,7779,2026051105009918,MCHL,58,42,20,323.00,"6,460.00"
2026-05-11,7780,2026051105009893,MCHL,58,42,10,323.00,"3,230.00"
2026-05-11,7781,2026051105009802,MCHL,58,42,30,323.00,"9,690.00"
2026-05-11,7782,2026051105009776,MCHL,58,34,90,322.50,"29,025.00"
2026-05-11,7783,2026051105009868,MEHL,5,7,10,388.90,"3,889.00"
2026-05-11,7784,2026051105009848,MEL,45,19,10,239.10,"2,391.00"
2026-05-11,7785,2026051105009912,MHCL,45,52,120,354.00,"42,480.00"
2026-05-11,7786,2026051105009909,MHCL,45,58,10,354.00,"3,540.00"
2026-05-11,7787,2026051105009766,MHCL,45,57,500,354.00,"177,000.00"
2026-05-11,7788,2026051105010103,MHL,57,63,10,505.00,"5,050.00"
2026-05-11,7789,2026051105010108,MKHL,58,56,30,524.00,"15,720.00"
2026-05-11,7790,2026051105009844,MKHL,8,7,60,523.00,"31,380.00"
2026-05-11,7791,2026051105009796,MKHL,8,6,10,523.00,"5,230.00"
2026-05-11,7792,2026051105010145,MMF1,42,58,200,9.51,"1,902.00"
2026-05-11,7793,2026051105010035,MMF1,48,26,285,9.68,"2,758.80"
2026-05-11,7794,2026051105009905,MMF1,42,45,100,9.50,950.00
2026-05-11,7795,2026051105009904,MMF1,42,91,100,9.50,950.00
2026-05-11,7796,2026051105009810,MMKJL,34,34,9,485.10,"4,365.90"
2026-05-11,7797,2026051105009899,NBF2,17,42,100,10.00,"1,000.00"
2026-05-11,7798,2026051105010153,NICFC,40,81,"1,000",9.57,"9,570.00"
2026-05-11,7799,2026051105010152,NICFC,40,58,200,9.50,"1,900.00"
2026-05-11,7800,2026051105010151,NICFC,40,58,100,9.48,948.00
2026-05-11,7801,2026051105010150,NICFC,40,47,100,9.48,948.00
2026-05-11,7802,2026051105009932,NICFC,49,58,100,9.30,930.00
2026-05-11,7803,2026051105009772,NICFC,40,46,100,9.45,945.00
2026-05-11,7804,2026051105010184,NIFRA,42,45,500,265.90,"132,950.00"
2026-05-11,7805,2026051105010183,NIFRA,48,45,23,266.00,"6,118.00"
2026-05-11,7806,2026051105010165,NIFRA,48,49,97,266.00,"25,802.00"
2026-05-11,7807,2026051105010164,NIFRA,25,49,463,266.00,"123,158.00"
2026-05-11,7808,2026051105010163,NIFRA,16,49,30,266.00,"7,980.00"
2026-05-11,7809,2026051105010137,NIFRA,42,49,"1,000",266.20,"266,200.00"
2026-05-11,7810,2026051105009950,NIFRA,42,38,55,266.00,"14,630.00"
2026-05-11,7811,2026051105009942,NIFRA,33,28,43,266.20,"11,446.60"
2026-05-11,7812,2026051105009890,NIFRA,42,58,54,266.00,"14,364.00"
2026-05-11,7813,2026051105009886,NIFRA,42,57,10,266.00,"2,660.00"
2026-05-11,7814,2026051105009808,NIFRA,42,49,54,266.00,"14,364.00"
2026-05-11,7815,2026051105010136,NIFRA,42,28,11,266.20,"2,928.20"
2026-05-11,7816,2026051105010129,NIFRA,57,49,99,266.00,"26,334.00"
2026-05-11,7817,2026051105010128,NIFRA,42,49,"1,901",266.00,"505,666.00"
2026-05-11,7818,2026051105010100,NIFRA,42,86,54,266.00,"14,364.00"
2026-05-11,7819,2026051105010095,NIFRA,42,46,54,266.00,"14,364.00"
2026-05-11,7820,2026051105009963,NIFRA,42,6,54,266.00,"14,364.00"
2026-05-11,7821,2026051105010012,NMB50,43,43,"2,000",10.79,"21,580.00"
2026-05-11,7822,2026051105010203,NRM,68,42,320,398.00,"127,360.00"
2026-05-11,7823,2026051105010098,NRM,57,42,180,398.00,"71,640.00"
2026-05-11,7824,2026051105009781,NRM,58,35,10,397.10,"3,971.00"
2026-05-11,7825,2026051105010214,NRN,21,35,25,"1,420.00","35,500.00"
2026-05-11,7826,2026051105009789,NRN,34,39,230,"1,420.00","326,600.00"
2026-05-11,7827,2026051105009775,NRN,56,39,100,"1,420.00","142,000.00"
2026-05-11,7828,2026051105009774,NRN,34,39,50,"1,420.00","71,000.00"
2026-05-11,7829,2026051105009773,NRN,46,21,1,"1,419.00","1,419.00"
2026-05-11,7830,2026051105009946,NRN,46,45,1,"1,420.00","1,420.00"
2026-05-11,7831,2026051105009938,NRN,46,42,1,"1,420.00","1,420.00"
2026-05-11,7832,2026051105009811,NRN,34,25,125,"1,420.50","177,562.50"
2026-05-11,7833,2026051105009988,NRN,46,38,1,"1,400.00","1,400.00"
2026-05-11,7834,2026051105009951,NRN,46,44,1,"1,420.00","1,420.00"
2026-05-11,7835,2026051105010113,NTC,11,35,2,887.00,"1,774.00"
2026-05-11,7836,2026051105010006,NTC,52,22,12,888.00,"10,656.00"
2026-05-11,7837,2026051105010005,NTC,52,49,10,888.00,"8,880.00"
2026-05-11,7838,2026051105010004,NTC,52,54,163,888.00,"144,744.00"
2026-05-11,7839,2026051105010003,NTC,52,58,10,888.00,"8,880.00"
2026-05-11,7840,2026051105010002,NTC,52,58,100,888.00,"88,800.00"
2026-05-11,7841,2026051105009995,NTC,52,58,80,887.90,"71,032.00"
2026-05-11,7842,2026051105009994,NTC,52,62,10,887.70,"8,877.00"
2026-05-11,7843,2026051105009993,NTC,52,42,285,887.70,"252,994.50"
2026-05-11,7844,2026051105009990,NTC,58,35,2,890.00,"1,780.00"
2026-05-11,7845,2026051105009967,NTC,58,42,10,887.70,"8,877.00"
2026-05-11,7846,2026051105010001,NTC,52,16,20,888.00,"17,760.00"
2026-05-11,7847,2026051105010000,NTC,52,19,25,888.00,"22,200.00"
2026-05-11,7848,2026051105009999,NTC,52,1,100,888.00,"88,800.00"
2026-05-11,7849,2026051105009998,NTC,52,77,50,888.00,"44,400.00"
2026-05-11,7850,2026051105009997,NTC,52,16,25,888.00,"22,200.00"
2026-05-11,7851,2026051105009996,NTC,52,32,10,887.90,"8,879.00"
2026-05-11,7852,2026051105010202,PHCL,58,39,10,315.30,"3,153.00"
2026-05-11,7853,2026051105009947,PHCL,58,58,10,315.30,"3,153.00"
2026-05-11,7854,2026051105009849,PHCL,6,6,155,316.00,"48,980.00"
2026-05-11,7855,2026051105009822,PHCL,58,6,20,316.00,"6,320.00"
2026-05-11,7856,2026051105009809,PHCL,58,58,10,315.30,"3,153.00"
2026-05-11,7857,2026051105009800,PHCL,58,43,10,315.30,"3,153.00"
2026-05-11,7858,2026051105009761,PHCL,92,35,180,316.00,"56,880.00"
2026-05-11,7859,2026051105009754,PHCL,92,7,10,316.00,"3,160.00"
2026-05-11,7860,2026051105009797,PHCL,45,6,500,316.00,"158,000.00"
2026-05-11,7861,2026051105009783,PHCL,16,6,10,316.00,"3,160.00"
2026-05-11,7862,2026051105009765,PHCL,16,35,10,316.00,"3,160.00"
2026-05-11,7863,2026051105009764,PHCL,57,35,500,316.00,"158,000.00"
2026-05-11,7864,2026051105009763,PHCL,21,35,460,316.00,"145,360.00"
2026-05-11,7865,2026051105009762,PHCL,6,35,200,316.00,"63,200.00"
2026-05-11,7866,2026051105010212,PPL,42,43,15,353.00,"5,295.00"
2026-05-11,7867,2026051105009911,PPL,49,58,10,353.00,"3,530.00"
2026-05-11,7868,2026051105010191,RFPL,28,58,10,377.00,"3,770.00"
2026-05-11,7869,2026051105010190,RFPL,28,28,10,376.90,"3,769.00"
2026-05-11,7870,2026051105010142,RFPL,33,44,20,376.50,"7,530.00"
2026-05-11,7871,2026051105009945,RFPL,33,49,10,376.50,"3,765.00"
2026-05-11,7872,2026051105009917,RFPL,33,32,20,376.50,"7,530.00"
2026-05-11,7873,2026051105009898,RFPL,33,25,20,376.50,"7,530.00"
2026-05-11,7874,2026051105009871,RFPL,33,4,10,376.50,"3,765.00"
2026-05-11,7875,2026051105009870,RFPL,57,4,10,376.50,"3,765.00"
2026-05-11,7876,2026051105009799,RFPL,57,59,20,376.50,"7,530.00"
2026-05-11,7877,2026051105010028,RHGCL,48,52,20,299.00,"5,980.00"
2026-05-11,7878,2026051105009913,RHGCL,48,16,50,299.00,"14,950.00"
2026-05-11,7879,2026051105009884,RHGCL,48,58,85,298.20,"25,347.00"
2026-05-11,7880,2026051105009745,RHGCL,54,58,70,298.20,"20,874.00"
2026-05-11,7881,2026051105009742,RHGCL,54,56,10,298.20,"2,982.00"
2026-05-11,7882,2026051105010213,RNLI,38,10,1,455.00,455.00
2026-05-11,7883,2026051105010211,RNLI,49,58,12,466.30,"5,595.60"
2026-05-11,7884,2026051105010207,RNLI,38,32,1,455.00,455.00
2026-05-11,7885,2026051105010138,RNLI,38,57,1,453.00,453.00
2026-05-11,7886,2026051105009777,RNLI,41,57,11,466.50,"5,131.50"
2026-05-11,7887,2026051105009981,RNLI,38,58,1,452.40,452.40
2026-05-11,7888,2026051105009907,RNLI,49,58,12,466.30,"5,595.60"
2026-05-11,7889,2026051105010104,RNLI,38,59,1,453.00,453.00
2026-05-11,7890,2026051105010099,RNLI,49,58,12,466.30,"5,595.60"
2026-05-11,7891,2026051105010206,SAHAS,35,28,"1,934",644.40,"1,246,269.60"
2026-05-11,7892,2026051105010205,SAHAS,14,28,50,644.50,"32,225.00"
2026-05-11,7893,2026051105010204,SAHAS,34,28,16,645.00,"10,320.00"
2026-05-11,7894,2026051105010189,SAHAS,34,58,84,645.00,"54,180.00"
2026-05-11,7895,2026051105010188,SAHAS,58,58,80,645.00,"51,600.00"
2026-05-11,7896,2026051105010187,SAHAS,51,58,30,645.30,"19,359.00"
2026-05-11,7897,2026051105009726,SAHAS,77,21,13,645.00,"8,385.00"
2026-05-11,7898,2026051105009725,SAHAS,77,34,34,645.00,"21,930.00"
2026-05-11,7899,2026051105009724,SAHAS,77,39,111,645.00,"71,595.00"
2026-05-11,7900,2026051105009723,SAHAS,77,48,270,644.00,"173,880.00"
2026-05-11,7901,2026051105009722,SAHAS,77,34,293,643.00,"188,399.00"
2026-05-11,7902,2026051105009908,SAHAS,62,58,13,644.30,"8,375.90"
2026-05-11,7903,2026051105009903,SAHAS,62,36,130,644.30,"83,759.00"
2026-05-11,7904,2026051105009902,SAHAS,39,36,100,644.50,"64,450.00"
2026-05-11,7905,2026051105009756,SAHAS,77,58,"1,266",645.00,"816,570.00"
2026-05-11,7906,2026051105009728,SAHAS,77,57,13,645.00,"8,385.00"
2026-05-11,7907,2026051105009727,SAHAS,77,35,500,645.00,"322,500.00"
2026-05-11,7908,2026051105009949,SAHAS,50,81,461,647.40,"298,451.40"
2026-05-11,7909,2026051105009941,SAHAS,62,81,22,647.40,"14,242.80"
2026-05-11,7910,2026051105009924,SAHAS,50,1,13,647.00,"8,411.00"
2026-05-11,7911,2026051105009923,SAHAS,50,45,13,647.00,"8,411.00"
2026-05-11,7912,2026051105009922,SAHAS,50,50,13,647.00,"8,411.00"
2026-05-11,7913,2026051105009914,SAHAS,62,49,13,644.30,"8,375.90"
2026-05-11,7914,2026051105010186,SAHAS,52,58,40,645.50,"25,820.00"
2026-05-11,7915,2026051105010181,SAHAS,49,58,20,646.00,"12,920.00"
2026-05-11,7916,2026051105010126,SAHAS,47,26,10,647.00,"6,470.00"
2026-05-11,7917,2026051105010125,SAHAS,47,58,10,647.00,"6,470.00"
2026-05-11,7918,2026051105010023,SAHAS,66,58,10,647.00,"6,470.00"
2026-05-11,7919,2026051105010018,SAHAS,58,58,20,645.00,"12,900.00"
2026-05-11,7920,2026051105010144,SANVI,91,14,10,699.00,"6,990.00"
2026-05-11,7921,2026051105009970,SANVI,91,52,10,699.00,"6,990.00"
2026-05-11,7922,2026051105009966,SANVI,91,46,10,699.00,"6,990.00"
2026-05-11,7923,2026051105009824,SANVI,91,58,10,699.00,"6,990.00"
2026-05-11,7924,2026051105009801,SANVI,91,83,20,699.00,"13,980.00"
2026-05-11,7925,2026051105010210,SGHC,59,58,10,370.00,"3,700.00"
2026-05-11,7926,2026051105010209,SHIVM,28,94,100,688.40,"68,840.00"
2026-05-11,7927,2026051105010166,SHIVM,39,94,27,688.40,"18,586.80"
2026-05-11,7928,2026051105010131,SHIVM,39,49,15,688.00,"10,320.00"
2026-05-11,7929,2026051105010109,SHIVM,8,49,410,686.40,"281,424.00"
2026-05-11,7930,2026051105010096,SHIVM,39,35,10,688.00,"6,880.00"
2026-05-11,7931,2026051105010086,SHIVM,39,35,10,688.00,"6,880.00"
2026-05-11,7932,2026051105009741,SHIVM,8,25,60,686.10,"41,166.00"
2026-05-11,7933,2026051105009793,SHIVM,62,45,20,687.90,"13,758.00"
2026-05-11,7934,2026051105009792,SHIVM,62,28,10,687.80,"6,878.00"
2026-05-11,7935,2026051105009791,SHIVM,62,45,10,687.60,"6,876.00"
2026-05-11,7936,2026051105009768,SHIVM,54,43,150,687.00,"103,050.00"
2026-05-11,7937,2026051105009753,SHIVM,62,20,50,686.90,"34,345.00"
2026-05-11,7938,2026051105009749,SHIVM,39,20,50,686.90,"34,345.00"
2026-05-11,7939,2026051105009920,SHIVM,58,38,48,688.00,"33,024.00"
2026-05-11,7940,2026051105009900,SHIVM,39,38,13,688.00,"8,944.00"
2026-05-11,7941,2026051105009885,SHIVM,39,43,40,687.90,"27,516.00"
2026-05-11,7942,2026051105009866,SHIVM,39,20,70,687.80,"48,146.00"
2026-05-11,7943,2026051105009831,SHIVM,62,20,30,687.80,"20,634.00"
2026-05-11,7944,2026051105009794,SHIVM,62,43,460,687.90,"316,434.00"
2026-05-11,7945,2026051105010085,SHIVM,39,58,150,688.00,"103,200.00"
2026-05-11,7946,2026051105010084,SHIVM,39,43,79,688.00,"54,352.00"
2026-05-11,7947,2026051105010032,SHIVM,7,43,10,688.00,"6,880.00"
2026-05-11,7948,2026051105010029,SHIVM,42,43,40,688.00,"27,520.00"
2026-05-11,7949,2026051105009926,SHIVM,45,43,71,688.00,"48,848.00"
2026-05-11,7950,2026051105009925,SHIVM,45,38,29,688.00,"19,952.00"
2026-05-11,7951,2026051105009901,SIKLES,1,56,11,593.60,"6,529.60"
2026-05-11,7952,2026051105009825,SIKLES,28,58,100,592.00,"59,200.00"
2026-05-11,7953,2026051105009816,SMATA,63,49,1,776.00,776.00
2026-05-11,7954,2026051105009752,SMATA,63,42,1,775.00,775.00
2026-05-11,7955,2026051105009928,SMHL,4,14,50,502.80,"25,140.00"
2026-05-11,7956,2026051105009927,SMHL,47,14,100,502.80,"50,280.00"
2026-05-11,7957,2026051105010216,SMJC,58,43,10,450.00,"4,500.00"
2026-05-11,7958,2026051105010102,SMJC,58,3,10,450.20,"4,502.00"
2026-05-11,7959,2026051105010037,SMJC,58,58,"1,256",450.00,"565,200.00"
2026-05-11,7960,2026051105010036,SMJC,18,58,14,450.10,"6,301.40"
2026-05-11,7961,2026051105009919,SMJC,18,25,10,450.10,"4,501.00"
2026-05-11,7962,2026051105009805,SMJC,18,96,76,450.10,"34,207.60"
2026-05-11,7963,2026051105009804,SMJC,74,96,50,450.10,"22,505.00"
2026-05-11,7964,2026051105009803,SMJC,94,96,367,450.20,"165,223.40"
2026-05-11,7965,2026051105010198,SONA,66,58,180,444.00,"79,920.00"
2026-05-11,7966,2026051105010197,SONA,66,22,10,444.00,"4,440.00"
2026-05-11,7967,2026051105010196,SONA,66,3,10,444.00,"4,440.00"
2026-05-11,7968,2026051105010195,SONA,66,74,40,443.90,"17,756.00"
2026-05-11,7969,2026051105010194,SONA,66,38,10,442.00,"4,420.00"
2026-05-11,7970,2026051105009961,SONA,4,74,460,443.90,"204,194.00"
2026-05-11,7971,2026051105009807,SONA,25,6,10,441.50,"4,415.00"
2026-05-11,7972,2026051105009757,SONA,56,62,81,441.00,"35,721.00"
2026-05-11,7973,2026051105009960,SONA,4,58,10,443.00,"4,430.00"
2026-05-11,7974,2026051105009959,SONA,4,4,10,443.00,"4,430.00"
2026-05-11,7975,2026051105009958,SONA,4,4,10,443.00,"4,430.00"
2026-05-11,7976,2026051105009957,SONA,4,86,10,442.00,"4,420.00"
2026-05-11,7977,2026051105009933,SONA,56,14,90,441.00,"39,690.00"
2026-05-11,7978,2026051105009887,SONA,56,58,10,441.00,"4,410.00"
2026-05-11,7979,2026051105009821,SPC,45,44,34,461.00,"15,674.00"
2026-05-11,7980,2026051105009820,SPC,45,44,60,461.00,"27,660.00"
2026-05-11,7981,2026051105009819,SPC,49,44,46,462.00,"21,252.00"
2026-05-11,7982,2026051105009818,SPC,53,44,310,462.10,"143,251.00"
2026-05-11,7983,2026051105009817,SPC,16,44,50,462.20,"23,110.00"
2026-05-11,7984,2026051105010024,SPHL,21,38,10,510.50,"5,105.00"
2026-05-11,7985,2026051105010147,STC,42,21,10,"5,800.00","58,000.00"
2026-05-11,7986,2026051105010215,TAMOR,44,3,290,440.00,"127,600.00"
2026-05-11,7987,2026051105010162,TAMOR,44,6,10,440.00,"4,400.00"
2026-05-11,7988,2026051105009962,TAMOR,49,58,10,439.00,"4,390.00"
2026-05-11,7989,2026051105009891,TAMOR,49,22,10,439.00,"4,390.00"
2026-05-11,7990,2026051105010168,UHEWA,43,42,50,572.00,"28,600.00"
2026-05-11,7991,2026051105010010,UHEWA,17,48,21,575.00,"12,075.00"
2026-05-11,7992,2026051105010009,UHEWA,17,36,972,575.00,"558,900.00"
2026-05-11,7993,2026051105010008,UHEWA,17,49,47,572.00,"26,884.00"
2026-05-11,7994,2026051105010007,UHEWA,17,11,10,571.00,"5,710.00"
2026-05-11,7995,2026051105009880,UHEWA,45,45,300,571.90,"171,570.00"
2026-05-11,7996,2026051105010167,ULHC,39,41,10,505.40,"5,054.00"
2026-05-11,7997,2026051105009845,ULHC,44,25,10,505.30,"5,053.00"
2026-05-11,7998,2026051105009829,USHEC,49,49,150,497.10,"74,565.00"
2026-05-11,7999,2026051105009828,USHEC,62,49,100,498.00,"49,800.00"
2026-05-11,8000,2026051105009892,USHL,26,59,250,628.00,"157,000.00"
2026-05-11,8001,2026051105009700,AHL,89,74,45,517.00,"23,265.00"
2026-05-11,8002,2026051105009570,AHL,89,56,55,517.00,"28,435.00"
2026-05-11,8003,2026051105009569,AHL,58,56,45,517.00,"23,265.00"
2026-05-11,8004,2026051105009599,BEDC,35,45,50,376.90,"18,845.00"
2026-05-11,8005,2026051105009463,BEDC,56,52,590,377.00,"222,430.00"
2026-05-11,8006,2026051105009462,BEDC,56,1,100,376.90,"37,690.00"
2026-05-11,8007,2026051105009432,BEDC,34,38,90,374.90,"33,741.00"
2026-05-11,8008,2026051105009431,BEDC,34,7,10,374.90,"3,749.00"
2026-05-11,8009,2026051105009413,BEDC,58,48,10,374.40,"3,744.00"
2026-05-11,8010,2026051105009453,BEDC,87,45,30,374.10,"11,223.00"
2026-05-11,8011,2026051105009452,BEDC,37,45,10,374.20,"3,742.00"
2026-05-11,8012,2026051105009451,BEDC,87,45,30,374.30,"11,229.00"
2026-05-11,8013,2026051105009450,BEDC,57,45,10,374.40,"3,744.00"
2026-05-11,8014,2026051105009449,BEDC,57,45,60,374.40,"22,464.00"
2026-05-11,8015,2026051105009448,BEDC,58,45,12,374.40,"4,492.80"
2026-05-11,8016,2026051105009461,BEDC,56,6,10,375.00,"3,750.00"
2026-05-11,8017,2026051105009460,BEDC,56,43,150,375.00,"56,250.00"
2026-05-11,8018,2026051105009459,BEDC,56,38,150,374.90,"56,235.00"
2026-05-11,8019,2026051105009456,BEDC,22,45,44,374.00,"16,456.00"
2026-05-11,8020,2026051105009455,BEDC,41,45,50,374.00,"18,700.00"
2026-05-11,8021,2026051105009454,BEDC,51,45,54,374.00,"20,196.00"
2026-05-11,8022,2026051105009319,BHDC,34,26,147,473.90,"69,663.30"
2026-05-11,8023,2026051105009318,BHDC,34,58,39,473.80,"18,478.20"
2026-05-11,8024,2026051105009317,BHDC,34,6,10,473.70,"4,737.00"
2026-05-11,8025,2026051105009690,BHL,62,58,104,225.00,"23,400.00"
2026-05-11,8026,2026051105009676,BHL,58,32,35,225.50,"7,892.50"
2026-05-11,8027,2026051105009653,BHL,62,1,96,225.00,"21,600.00"
2026-05-11,8028,2026051105009628,BHL,62,21,150,225.00,"33,750.00"
2026-05-11,8029,2026051105009624,BHL,14,32,"1,733",225.50,"390,791.50"
2026-05-11,8030,2026051105009623,BHL,14,57,475,225.50,"107,112.50"
2026-05-11,8031,2026051105009349,BHL,62,32,20,225.00,"4,500.00"
2026-05-11,8032,2026051105009327,BHL,62,57,674,225.00,"151,650.00"
2026-05-11,8033,2026051105009326,BHL,99,57,10,225.00,"2,250.00"
2026-05-11,8034,2026051105009325,BHL,39,57,316,225.00,"71,100.00"
2026-05-11,8035,2026051105009266,BHL,39,28,20,225.00,"4,500.00"
2026-05-11,8036,2026051105009494,BHL,28,57,"1,740",225.50,"392,370.00"
2026-05-11,8037,2026051105009478,BHL,17,57,200,225.50,"45,100.00"
2026-05-11,8038,2026051105009381,BHL,36,57,10,225.50,"2,255.00"
2026-05-11,8039,2026051105009375,BHL,58,43,2,225.00,450.00
2026-05-11,8040,2026051105009355,BHL,45,57,70,225.50,"15,785.00"
2026-05-11,8041,2026051105009354,BHL,45,58,10,225.30,"2,253.00"
2026-05-11,8042,2026051105009622,BHL,14,57,592,225.50,"133,496.00"
2026-05-11,8043,2026051105009621,BHL,14,53,200,225.40,"45,080.00"
2026-05-11,8044,2026051105009614,BHL,62,58,50,225.00,"11,250.00"
2026-05-11,8045,2026051105009611,BHL,62,58,30,225.00,"6,750.00"
2026-05-11,8046,2026051105009605,BHL,62,65,10,225.00,"2,250.00"
2026-05-11,8047,2026051105009520,BHL,58,57,88,225.50,"19,844.00"
2026-05-11,8048,2026051105009656,BHPL,57,74,115,530.00,"60,950.00"
2026-05-11,8049,2026051105009649,BHPL,57,74,35,530.00,"18,550.00"
2026-05-11,8050,2026051105009648,BHPL,57,34,35,530.00,"18,550.00"
2026-05-11,8051,2026051105009647,BHPL,57,74,100,530.00,"53,000.00"
2026-05-11,8052,2026051105009642,BHPL,57,3,50,529.90,"26,495.00"
2026-05-11,8053,2026051105009641,BHPL,57,50,150,529.90,"79,485.00"
2026-05-11,8054,2026051105009227,BHPL,49,35,10,527.80,"5,278.00"
2026-05-11,8055,2026051105009640,BHPL,57,13,60,529.90,"31,794.00"
2026-05-11,8056,2026051105009627,BHPL,57,50,180,529.50,"95,310.00"
2026-05-11,8057,2026051105009435,BHPL,57,50,70,529.50,"37,065.00"
2026-05-11,8058,2026051105009434,BHPL,57,34,50,529.40,"26,470.00"
2026-05-11,8059,2026051105009433,BHPL,57,43,50,529.40,"26,470.00"
2026-05-11,8060,2026051105009358,BHPL,49,1,10,527.80,"5,278.00"
2026-05-11,8061,2026051105009503,BNHC,45,32,10,330.00,"3,300.00"
2026-05-11,8062,2026051105009277,BNHC,54,32,90,330.00,"29,700.00"
2026-05-11,8063,2026051105009671,CHDC,66,90,12,"2,317.00","27,804.00"
2026-05-11,8064,2026051105009638,CHDC,66,11,10,"2,317.00","23,170.00"
2026-05-11,8065,2026051105009646,CIT,97,63,15,"1,772.50","26,587.50"
2026-05-11,8066,2026051105009585,CIT,7,42,10,"1,772.00","17,720.00"
2026-05-11,8067,2026051105009549,CIT,7,58,10,"1,772.00","17,720.00"
2026-05-11,8068,2026051105009548,CIT,7,47,110,"1,772.00","194,920.00"
2026-05-11,8069,2026051105009414,CIT,42,33,10,"1,771.00","17,710.00"
2026-05-11,8070,2026051105009263,CIT,44,33,20,"1,771.00","35,420.00"
2026-05-11,8071,2026051105009262,CIT,16,33,10,"1,771.00","17,710.00"
2026-05-11,8072,2026051105009253,CIT,8,33,100,"1,771.10","177,110.00"
2026-05-11,8073,2026051105009233,CIT,41,33,15,"1,771.50","26,572.50"
2026-05-11,8074,2026051105009223,CIT,40,47,23,"1,772.00","40,756.00"
2026-05-11,8075,2026051105009659,CLI,17,14,13,457.30,"5,944.90"
2026-05-11,8076,2026051105009560,CLI,17,48,13,457.30,"5,944.90"
2026-05-11,8077,2026051105009559,CLI,17,58,13,457.30,"5,944.90"
